regine;ret_as;ret_cd;ret_cr;ret_cu;ret_hg;ret_ni;ret_pb;ret_zn
036.HB;0;0;0;0;0;0;0;0
017.11B;0;0;0;0;0;0;0;0
302.52;0;0;0;0;0;0;0;0
138.BB;0;0;0;0;0;0;0;0
025.C2B;0;0;0;0;0;0;0;0
206.C2A;0;0;0;0;0;0;0;0
002.NBAB;0;0;0;0;0;0;0;0
074.2B8;0;0;0;0;0;0;0;0
074.2B7;0;0;0;0;0;0;0;0
074.2B6;0;0;0;0;0;0;0;0
074.2B5;0;0;0;0;0;0;0;0
015.4C;0;0;0;0;0;0;0;0
022.AC41;0;0;0;0;0;0;0;0
022.AC31;0;0;0;0;0;0;0;0
022.AC1;0;0;0;0;0;0;0;0
022.AC2;0;0;0;0;0;0;0;0
097.3D;0;0;0;0;0;0;0;0
140.87;0;0;0;0;0;0;0;0
012.D8B;0;0;0;0;0;0;0;0
104.B3E;0;0;0;0;0;0;0;0
027.3F;0;0;0;0;0;0;0;0
212.GBC;0;0;0;0;0;0;0;0
206.A1B;0;0;0;0;0;0;0;0
212.GC1Z;0;0;0;0;0;0;0;0
110.15;0;0;0;0;0;0;0;0
131.9E;0;0;0;0;0;0;0;0
217.4D;0;0;0;0;0;0;0;0
217.4C;0;0;0;0;0;0;0;0
026.4BCC;0;0;0;0;0;0;0;0
133.41Z;0;0;0;0;0;0;0;0
025.DD;0;0;0;0;0;0;0;0
025.DE;0;0;0;0;0;0;0;0
025.DC;0;0;0;0;0;0;0;0
016.CEZ;0;0;0;0;0;0;0;0
070.5BD;0;0;0;0;0;0;0;0
070.5BC;0;0;0;0;0;0;0;0
109.BC8;0;0;0;0;0;0;0;0
109.BC7;0;0;0;0;0;0;0;0
103.C2B;0;0;0;0;0;0;0;0
103.C2A;0;0;0;0;0;0;0;0
055.AZ;0;0;0;0;0;0;0;0
156.BA;0;0;0;0;0;0;0;0
128.CAZ;0;0;0;0;0;0;0;0
012.CK12;0;0;0;0;0;0;0;0
012.CK22;0;0;0;0;0;0;0;0
025.3C3B;0;0;0;0;0;0;0;0
139.BABZ;0;0;0;0;0;0;0;0
210.42Z;0;0;0;0;0;0;0;0
228.2Z;0;0;0;0;0;0;0;0
074.EC;0;0;0;0;0;0;0;0
018.C2Z;0;0;0;0;0;0;0;0
026.31;0;0;0;0;0;0;0;0
021.A6D0;0;0;0;0;0;0;0;0
021.A6DZ;0;0;0;0;0;0;0;0
218.B;0;0;0;0;0;0;0;0
131.12Z;0;0;0;0;0;0;0;0
157.621;0;0;0;0;0;0;0;0
099.D22B;0;0;0;0;0;0;0;0
099.D22A4;0;0;0;0;0;0;0;0
109.G2;0;0;0;0;0;0;0;0
003.H;0;0;0;0;0;0;0;0
043.3;0;0;0;0;0;0;0;0
243.AAZ;0;0;0;0;0;0;0;0
194.EC;0;0;0;0;0;0;0;0
127.C1Z;0;0;0;0;0;0;0;0
052.1CZ;0;0;0;0;0;0;0;0
016.K3B1A1Z;0;0;0;0;0;0;0;0
041.211;0;0;0;0;0;0;0;0
212.H2AC;0;0;0;0;0;0;0;0
016.EAC2;0;0;0;0;0;0;0;0
016.EAC10;0;0;0;0;0;0;0;0
223.J;0;0;0;0;0;0;0;0
002.JD3AB2;0;0;0;0;0;0;0;0
002.JD3AB1;0;0;0;0;0;0;0;0
002.JD3AA;0;0;0;0;0;0;0;0
006.C3;0;0;0;0;0;0;0;0
006.C4;0;0;0;0;0;0;0;0
006.C5;0;0;0;0;0;0;0;0
035.EA20;0;0;0;0;0;0;0;0
109.BC3;0;0;0;0;0;0;0;0
180.11Z;0;0;0;0;0;0;0;0
012.CJ1C;0;0;0;0;0;0;0;0
002.DC3E;0;0;0;0;0;0;0;0
002.DC3D;0;0;0;0;0;0;0;0
002.DC3F;0;0;0;0;0;0;0;0
097.721Z;0;0;0;0;0;0;0;0
112.D11C;0;0;0;0;0;0;0;0
167.BC11;0;0;0;0;0;0;0;0
167.BC2;0;0;0;0;0;0;0;0
167.BC12;0;0;0;0;0;0;0;0
162.7A5;0;0;0;0;0;0;0;0
162.7A6;0;0;0;0;0;0;0;0
162.7A3;0;0;0;0;0;0;0;0
162.7A4;0;0;0;0;0;0;0;0
154.51Z;0;0;0;0;0;0;0;0
311.EC2;0;0;0;0;0;0;0;0
311.EC12;0;0;0;0;0;0;0;0
015.G822;0;0;0;0;0;0;0;0
015.H2;0;0;0;0;0;0;0;0
015.G722;0;0;0;0;0;0;0;0
015.H1;0;0;0;0;0;0;0;0
015.G721;0;0;0;0;0;0;0;0
015.G821;0;0;0;0;0;0;0;0
032.B1C;0;0;0;0;0;0;0;0
196.630;0;0;0;0;0;0;0;0
117.4250;0;0;0;0;0;0;0;0
121.E5B;0;0;0;0;0;0;0;0
016.BEE33;0;0;0;0;0;0;0;0
016.BEE430;0;0;0;0;0;0;0;0
016.BEE43Z;0;0;0;0;0;0;0;0
018.3E3;0;0;0;0;0;0;0;0
247.3Z;0;0;0;0;0;0;0;0
019.F22B;0;0;0;0;0;0;0;0
205.B3B3;0;0;0;0;0;0;0;0
205.B3B4;0;0;0;0;0;0;0;0
205.B3B1;0;0;0;0;0;0;0;0
205.B3B2;0;0;0;0;0;0;0;0
209.BZ;0;0;0;0;0;0;0;0
213.7;0;0;0;0;0;0;0;0
086.5F;0;0;0;0;0;0;0;0
073.BD;0;0;0;0;0;0;0;0
012.P1AB;0;0;0;0;0;0;0;0
032.3;0;0;0;0;0;0;0;0
024.E7AA0;0;0;0;0;0;0;0;0
242.5;0;0;0;0;0;0;0;0
072.1Z;0;0;0;0;0;0;0;0
102.12Z;0;0;0;0;0;0;0;0
021.EC;0;0;0;0;0;0;0;0
026.K8;0;0;0;0;0;0;0;0
085.52B2C;0;0;0;0;0;0;0;0
085.52B2B;0;0;0;0;0;0;0;0
065.7Z;0;0;0;0;0;0;0;0
171.31;0;0;0;0;0;0;0;0
075.DA2B;0;0;0;0;0;0;0;0
072.2G5;0;0;0;0;0;0;0;0
072.2G6;0;0;0;0;0;0;0;0
072.2G4;0;0;0;0;0;0;0;0
072.2G3;0;0;0;0;0;0;0;0
030.A1;0;0;0;0;0;0;0;0
001.K4B;0;0;0;0;0;0;0;0
001.K4C;0;0;0;0;0;0;0;0
196.G5;0;0;0;0;0;0;0;0
128.G30;0;0;0;0;0;0;0;0
128.G41;0;0;0;0;0;0;0;0
128.G42;0;0;0;0;0;0;0;0
128.G3A;0;0;0;0;0;0;0;0
128.G4Z;0;0;0;0;0;0;0;0
016.BEE440;0;0;0;0;0;0;0;0
016.BEE340;0;0;0;0;0;0;0;0
016.BEE34Z;0;0;0;0;0;0;0;0
137.1D30;0;0;0;0;0;0;0;0
137.1D2;0;0;0;0;0;0;0;0
137.1D4;0;0;0;0;0;0;0;0
137.1D1;0;0;0;0;0;0;0;0
026.1B;0;0;0;0;0;0;0;0
156.CH;0;0;0;0;0;0;0;0
091.2;0;0;0;0;0;0;0;0
103.64Z;0;0;0;0;0;0;0;0
178.111;0;0;0;0;0;0;0;0
311.M5;0;0;0;0;0;0;0;0
311.M6;0;0;0;0;0;0;0;0
103.BBD;0;0;0;0;0;0;0;0
025.3CA;0;0;0;0;0;0;0;0
033.EB;0;0;0;0;0;0;0;0
073.AA0;0;0;0;0;0;0;0;0
012.CFB21;0;0;0;0;0;0;0;0
167.1;0;0;0;0;0;0;0;0
189.2C;0;0;0;0;0;0;0;0
107.6A;0;0;0;0;0;0;0;0
244.AAZ;0;0;0;0;0;0;0;0
212.HCZ;0;0;0;0;0;0;0;0
022.A5;0;0;0;0;0;0;0;0
050.4E;0;0;0;0;0;0;0;0
093.3B;0;0;0;0;0;0;0;0
093.3A7;0;0;0;0;0;0;0;0
213.B4Z;0;0;0;0;0;0;0;0
019.A23Z;0;0;0;0;0;0;0;0
097.2B22;0;0;0;0;0;0;0;0
097.2B1;0;0;0;0;0;0;0;0
097.2B21;0;0;0;0;0;0;0;0
097.2C;0;0;0;0;0;0;0;0
083.22Z;0;0;0;0;0;0;0;0
194.2;0;0;0;0;0;0;0;0
112.3AA3Z;0;0;0;0;0;0;0;0
112.3AA30;0;0;0;0;0;0;0;0
112.2AB;0;0;0;0;0;0;0;0
112.3AA6;0;0;0;0;0;0;0;0
112.3AA5;0;0;0;0;0;0;0;0
112.3AA4;0;0;0;0;0;0;0;0
002.JBF;0;0;0;0;0;0;0;0
156.FB;0;0;0;0;0;0;0;0
002.JDC0;0;0;0;0;0;0;0;0
196.63Z;0;0;0;0;0;0;0;0
016.BEC6B;0;0;0;0;0;0;0;0
002.K3Z;0;0;0;0;0;0;0;0
002.AE;0;0;0;0;0;0;0;0
002.MDBZ;0;0;0;0;0;0;0;0
024.AH;0;0;0;0;0;0;0;0
141.A4B;0;0;0;0;0;0;0;0
141.A4A;0;0;0;0;0;0;0;0
027.6AE;0;0;0;0;0;0;0;0
027.6AF;0;0;0;0;0;0;0;0
020.4C;0;0;0;0;0;0;0;0
122.FC;0;0;0;0;0;0;0;0
099.F1;0;0;0;0;0;0;0;0
099.F2;0;0;0;0;0;0;0;0
099.E;0;0;0;0;0;0;0;0
099.F4;0;0;0;0;0;0;0;0
007.C3;0;0;0;0;0;0;0;0
007.C4;0;0;0;0;0;0;0;0
029.2E2;0;0;0;0;0;0;0;0
029.2E1;0;0;0;0;0;0;0;0
246.1A;0;0;0;0;0;0;0;0
019.C61;0;0;0;0;0;0;0;0
019.C621;0;0;0;0;0;0;0;0
019.C6A;0;0;0;0;0;0;0;0
230.6Z;0;0;0;0;0;0;0;0
012.EGBB;0;0;0;0;0;0;0;0
019.DE6A;0;0;0;0;0;0;0;0
234.420;0;0;0;0;0;0;0;0
022.E2D9;0;0;0;0;0;0;0;0
022.E2D4;0;0;0;0;0;0;0;0
022.E2D3;0;0;0;0;0;0;0;0
036.J;0;0;0;0;0;0;0;0
311.M3;0;0;0;0;0;0;0;0
311.M4;0;0;0;0;0;0;0;0
074.D12;0;0;0;0;0;0;0;0
215.1C;0;0;0;0;0;0;0;0
046.3B10;0;0;0;0;0;0;0;0
046.3B20;0;0;0;0;0;0;0;0
046.3B2A;0;0;0;0;0;0;0;0
163.A1E;0;0;0;0;0;0;0;0
163.A1D;0;0;0;0;0;0;0;0
061.B6;0;0;0;0;0;0;0;0
061.B5;0;0;0;0;0;0;0;0
212.5A;0;0;0;0;0;0;0;0
161.1E;0;0;0;0;0;0;0;0
196.62;0;0;0;0;0;0;0;0
050.1C;0;0;0;0;0;0;0;0
035.4AD2B;0;0;0;0;0;0;0;0
174.2C0;0;0;0;0;0;0;0;0
174.2BZ;0;0;0;0;0;0;0;0
174.2B0;0;0;0;0;0;0;0;0
229.AAA3;0;0;0;0;0;0;0;0
024.14C;0;0;0;0;0;0;0;0
024.14B;0;0;0;0;0;0;0;0
012.EF2A;0;0;0;0;0;0;0;0
016.BF22;0;0;0;0;0;0;0;0
313.3AB0;0;0;0;0;0;0;0;0
012.A1Z;0;0;0;0;0;0;0;0
312.1F;0;0;0;0;0;0;0;0
020.AZ;0;0;0;0;0;0;0;0
126.6AB;0;0;0;0;0;0;0;0
067.3AA4;0;0;0;0;0;0;0;0
067.3AA3;0;0;0;0;0;0;0;0
067.3AA2;0;0;0;0;0;0;0;0
067.3AA1;0;0;0;0;0;0;0;0
032.1;0;0;0;0;0;0;0;0
016.E1AZ;0;0;0;0;0;0;0;0
240.11;0;0;0;0;0;0;0;0
036.CG;0;0;0;0;0;0;0;0
208.EB;0;0;0;0;0;0;0;0
155.BD;0;0;0;0;0;0;0;0
073.AE;0;0;0;0;0;0;0;0
063.B2;0;0;0;0;0;0;0;0
063.B10;0;0;0;0;0;0;0;0
159.7C;0;0;0;0;0;0;0;0
056.6;0;0;0;0;0;0;0;0
002.H8Z;0;0;0;0;0;0;0;0
075.FB;0;0;0;0;0;0;0;0
075.FA;0;0;0;0;0;0;0;0
095.3Z;0;0;0;0;0;0;0;0
001.E1;0;0;0;0;0;0;0;0
231.641Z;0;0;0;0;0;0;0;0
222.410;0;0;0;0;0;0;0;0
012.EDD2A;0;0;0;0;0;0;0;0
208.321Z;0;0;0;0;0;0;0;0
060.6BF;0;0;0;0;0;0;0;0
012.JCBB;0;0;0;0;0;0;0;0
108.1Z;0;0;0;0;0;0;0;0
063.BB1D;0;0;0;0;0;0;0;0
147.3Z;0;0;0;0;0;0;0;0
086.5C;0;0;0;0;0;0;0;0
086.5B;0;0;0;0;0;0;0;0
092.61;0;0;0;0;0;0;0;0
161.B4;0;0;0;0;0;0;0;0
002.ECB;0;0;0;0;0;0;0;0
012.A10;0;0;0;0;0;0;0;0
039.32;0;0;0;0;0;0;0;0
019.F22D;0;0;0;0;0;0;0;0
048.EZ;0;0;0;0;0;0;0;0
002.DHBC0;0;0;0;0;0;0;0;0
012.CDBC;0;0;0;0;0;0;0;0
047.2BB1B;0;0;0;0;0;0;0;0
016.BKC;0;0;0;0;0;0;0;0
016.BKB;0;0;0;0;0;0;0;0
104.B3C20;0;0;0;0;0;0;0;0
104.B3C1;0;0;0;0;0;0;0;0
104.B3C2A;0;0;0;0;0;0;0;0
313.3C;0;0;0;0;0;0;0;0
132.C;0;0;0;0;0;0;0;0
069.2Z;0;0;0;0;0;0;0;0
053.7Z;0;0;0;0;0;0;0;0
210.43;0;0;0;0;0;0;0;0
223.C1A;0;0;0;0;0;0;0;0
067.3B2B3;0;0;0;0;0;0;0;0
067.3B2B4;0;0;0;0;0;0;0;0
130.5;0;0;0;0;0;0;0;0
312.2B;0;0;0;0;0;0;0;0
222.41Z;0;0;0;0;0;0;0;0
104.2AZ;0;0;0;0;0;0;0;0
208.4D;0;0;0;0;0;0;0;0
012.EF5E;0;0;0;0;0;0;0;0
045.2Z;0;0;0;0;0;0;0;0
020.BBAA;0;0;0;0;0;0;0;0
019.DDC;0;0;0;0;0;0;0;0
050.ADZ;0;0;0;0;0;0;0;0
211.5Z;0;0;0;0;0;0;0;0
022.D8Z;0;0;0;0;0;0;0;0
242.2B2Z;0;0;0;0;0;0;0;0
205.CAB;0;0;0;0;0;0;0;0
037.BB9;0;0;0;0;0;0;0;0
037.BB2;0;0;0;0;0;0;0;0
037.BC2;0;0;0;0;0;0;0;0
037.BB11;0;0;0;0;0;0;0;0
037.BC1;0;0;0;0;0;0;0;0
196.7Z;0;0;0;0;0;0;0;0
027.1A1;0;0;0;0;0;0;0;0
027.1B;0;0;0;0;0;0;0;0
027.1A2;0;0;0;0;0;0;0;0
027.1A9;0;0;0;0;0;0;0;0
018.3A2Z;0;0;0;0;0;0;0;0
234.GBB3AZ;0;0;0;0;0;0;0;0
002.T1C;0;0;0;0;0;0;0;0
030.B0;0;0;0;0;0;0;0;0
162.7B;0;0;0;0;0;0;0;0
080.1F;0;0;0;0;0;0;0;0
080.1E;0;0;0;0;0;0;0;0
173.1Z;0;0;0;0;0;0;0;0
063.BB1C;0;0;0;0;0;0;0;0
024.B1CZ;0;0;0;0;0;0;0;0
082.DZ;0;0;0;0;0;0;0;0
308.2EAB;0;0;0;0;0;0;0;0
060.4Z;0;0;0;0;0;0;0;0
002.EB1A;0;0;0;0;0;0;0;0
225.AB;0;0;0;0;0;0;0;0
134.2Z;0;0;0;0;0;0;0;0
103.2F;0;0;0;0;0;0;0;0
089.C3;0;0;0;0;0;0;0;0
202.11Z;0;0;0;0;0;0;0;0
018.71Z;0;0;0;0;0;0;0;0
234.GEAZ;0;0;0;0;0;0;0;0
225.B20;0;0;0;0;0;0;0;0
002.DDCF;0;0;0;0;0;0;0;0
020.A1Z;0;0;0;0;0;0;0;0
208.B1;0;0;0;0;0;0;0;0
019.F42B;0;0;0;0;0;0;0;0
002.ADB;0;0;0;0;0;0;0;0
002.ADA;0;0;0;0;0;0;0;0
234.HBB;0;0;0;0;0;0;0;0
138.A2B;0;0;0;0;0;0;0;0
209.8AA;0;0;0;0;0;0;0;0
179.73Z;0;0;0;0;0;0;0;0
012.DAZ;0;0;0;0;0;0;0;0
159.8D;0;0;0;0;0;0;0;0
055.D2B;0;0;0;0;0;0;0;0
055.D2A3;0;0;0;0;0;0;0;0
055.D2A4;0;0;0;0;0;0;0;0
212.HGCZ;0;0;0;0;0;0;0;0
002.DJD0;0;0;0;0;0;0;0;0
075.DCC;0;0;0;0;0;0;0;0
002.DDAC;0;0;0;0;0;0;0;0
019.E6Z;0;0;0;0;0;0;0;0
140.32Z;0;0;0;0;0;0;0;0
168.40;0;0;0;0;0;0;0;0
021.GB11C;0;0;0;0;0;0;0;0
174.4B4;0;0;0;0;0;0;0;0
174.4B8;0;0;0;0;0;0;0;0
174.4B7;0;0;0;0;0;0;0;0
174.4B3;0;0;0;0;0;0;0;0
174.4B5;0;0;0;0;0;0;0;0
174.4B1;0;0;0;0;0;0;0;0
174.4B6;0;0;0;0;0;0;0;0
185.81Z;0;0;0;0;0;0;0;0
121.E2D;0;0;0;0;0;0;0;0
002.PBZ;0;0;0;0;0;0;0;0
002.C4D;0;0;0;0;0;0;0;0
174.4G;0;0;0;0;0;0;0;0
067.50;0;0;0;0;0;0;0;0
093.2C;0;0;0;0;0;0;0;0
026.4F;0;0;0;0;0;0;0;0
108.221Z;0;0;0;0;0;0;0;0
018.E;0;0;0;0;0;0;0;0
016.10;0;0;0;0;0;0;0;0
049.BF;0;0;0;0;0;0;0;0
100.2C;0;0;0;0;0;0;0;0
314.1A2;0;0;0;0;0;0;0;0
016.AC2C;0;0;0;0;0;0;0;0
131.91;0;0;0;0;0;0;0;0
094.41Z;0;0;0;0;0;0;0;0
012.Q4;0;0;0;0;0;0;0;0
012.Q30;0;0;0;0;0;0;0;0
012.Q5;0;0;0;0;0;0;0;0
012.Q6;0;0;0;0;0;0;0;0
021.1AZ;0;0;0;0;0;0;0;0
211.50;0;0;0;0;0;0;0;0
020.424Z;0;0;0;0;0;0;0;0
206.1B;0;0;0;0;0;0;0;0
105.3F;0;0;0;0;0;0;0;0
105.3E;0;0;0;0;0;0;0;0
231.610;0;0;0;0;0;0;0;0
213.D2Z;0;0;0;0;0;0;0;0
019.D6Z;0;0;0;0;0;0;0;0
113.22Z;0;0;0;0;0;0;0;0
025.3C4C0;0;0;0;0;0;0;0;0
193.12Z;0;0;0;0;0;0;0;0
112.D12;0;0;0;0;0;0;0;0
140.88Z;0;0;0;0;0;0;0;0
086.72D;0;0;0;0;0;0;0;0
037.AC;0;0;0;0;0;0;0;0
101.72;0;0;0;0;0;0;0;0
228.AAZ;0;0;0;0;0;0;0;0
096.41Z;0;0;0;0;0;0;0;0
012.EDAAAA11Z;0;0;0;0;0;0;0;0
012.CFC2AAB;0;0;0;0;0;0;0;0
012.CFC2AAA;0;0;0;0;0;0;0;0
001.GA0;0;0;0;0;0;0;0;0
103.1C;0;0;0;0;0;0;0;0
016.BDA0;0;0;0;0;0;0;0;0
002.JAB;0;0;0;0;0;0;0;0
029.2D6;0;0;0;0;0;0;0;0
029.2D5;0;0;0;0;0;0;0;0
029.2D3;0;0;0;0;0;0;0;0
029.2D4;0;0;0;0;0;0;0;0
002.DDGZ;0;0;0;0;0;0;0;0
012.EDB1Z;0;0;0;0;0;0;0;0
206.611Z;0;0;0;0;0;0;0;0
031.6Z;0;0;0;0;0;0;0;0
212.41A;0;0;0;0;0;0;0;0
233.3Z;0;0;0;0;0;0;0;0
072.C2BB;0;0;0;0;0;0;0;0
075.4B0;0;0;0;0;0;0;0;0
212.K21Z;0;0;0;0;0;0;0;0
075.6B;0;0;0;0;0;0;0;0
075.6A;0;0;0;0;0;0;0;0
216.3Z;0;0;0;0;0;0;0;0
084.82Z;0;0;0;0;0;0;0;0
176.2E;0;0;0;0;0;0;0;0
038.42;0;0;0;0;0;0;0;0
086.3AAB;0;0;0;0;0;0;0;0
086.3AAA;0;0;0;0;0;0;0;0
019.D10;0;0;0;0;0;0;0;0
137.3B;0;0;0;0;0;0;0;0
137.3A;0;0;0;0;0;0;0;0
012.CD3Z;0;0;0;0;0;0;0;0
139.E5Z;0;0;0;0;0;0;0;0
016.ADC;0;0;0;0;0;0;0;0
016.ADB;0;0;0;0;0;0;0;0
212.G4AZ;0;0;0;0;0;0;0;0
177.12Z;0;0;0;0;0;0;0;0
217.4BB;0;0;0;0;0;0;0;0
217.4BA;0;0;0;0;0;0;0;0
002.DE3D1;0;0;0;0;0;0;0;0
002.DE3D2;0;0;0;0;0;0;0;0
002.DE3D9;0;0;0;0;0;0;0;0
002.DE3DA;0;0;0;0;0;0;0;0
002.DE3C0;0;0;0;0;0;0;0;0
002.DE3E;0;0;0;0;0;0;0;0
111.BC;0;0;0;0;0;0;0;0
111.BB;0;0;0;0;0;0;0;0
059.4;0;0;0;0;0;0;0;0
234.CBZ;0;0;0;0;0;0;0;0
031.1A;0;0;0;0;0;0;0;0
016.AC2E;0;0;0;0;0;0;0;0
025.G5Z;0;0;0;0;0;0;0;0
030.2C6;0;0;0;0;0;0;0;0
030.2C5;0;0;0;0;0;0;0;0
213.C2Z;0;0;0;0;0;0;0;0
020.BD;0;0;0;0;0;0;0;0
002.HE;0;0;0;0;0;0;0;0
196.G4Z;0;0;0;0;0;0;0;0
212.6CA0;0;0;0;0;0;0;0;0
021.22A;0;0;0;0;0;0;0;0
021.230;0;0;0;0;0;0;0;0
027.G5;0;0;0;0;0;0;0;0
078.5CE;0;0;0;0;0;0;0;0
245.3;0;0;0;0;0;0;0;0
229.5;0;0;0;0;0;0;0;0
067.61;0;0;0;0;0;0;0;0
086.8A2;0;0;0;0;0;0;0;0
086.8A10;0;0;0;0;0;0;0;0
087.D0;0;0;0;0;0;0;0;0
074.2B43;0;0;0;0;0;0;0;0
012.LE2B;0;0;0;0;0;0;0;0
053.1B;0;0;0;0;0;0;0;0
156.CDB;0;0;0;0;0;0;0;0
156.CDA;0;0;0;0;0;0;0;0
165.20;0;0;0;0;0;0;0;0
039.52;0;0;0;0;0;0;0;0
234.21Z;0;0;0;0;0;0;0;0
220.53;0;0;0;0;0;0;0;0
012.BB4B1D;0;0;0;0;0;0;0;0
124.CBZ;0;0;0;0;0;0;0;0
205.C1C;0;0;0;0;0;0;0;0
205.C1D;0;0;0;0;0;0;0;0
222.32;0;0;0;0;0;0;0;0
220.3;0;0;0;0;0;0;0;0
031.AAC;0;0;0;0;0;0;0;0
122.G1Z;0;0;0;0;0;0;0;0
019.C51;0;0;0;0;0;0;0;0
015.JC1Z;0;0;0;0;0;0;0;0
062.G2;0;0;0;0;0;0;0;0
062.G1;0;0;0;0;0;0;0;0
231.7B;0;0;0;0;0;0;0;0
139.D5AZ;0;0;0;0;0;0;0;0
234.C0;0;0;0;0;0;0;0;0
103.C2C;0;0;0;0;0;0;0;0
046.4BD;0;0;0;0;0;0;0;0
129.3Z;0;0;0;0;0;0;0;0
208.B5Z;0;0;0;0;0;0;0;0
111.5B3;0;0;0;0;0;0;0;0
120.11Z;0;0;0;0;0;0;0;0
212.J12Z;0;0;0;0;0;0;0;0
016.BE2A1B;0;0;0;0;0;0;0;0
102.112;0;0;0;0;0;0;0;0
223.GZ;0;0;0;0;0;0;0;0
075.DB;0;0;0;0;0;0;0;0
075.DA12;0;0;0;0;0;0;0;0
075.DC0;0;0;0;0;0;0;0;0
075.DA22;0;0;0;0;0;0;0;0
075.DA2A;0;0;0;0;0;0;0;0
118.22Z;0;0;0;0;0;0;0;0
031.2D;0;0;0;0;0;0;0;0
043.4;0;0;0;0;0;0;0;0
177.31;0;0;0;0;0;0;0;0
079.BJ;0;0;0;0;0;0;0;0
079.BH;0;0;0;0;0;0;0;0
019.D1D;0;0;0;0;0;0;0;0
033.EA0;0;0;0;0;0;0;0;0
205.B1BA;0;0;0;0;0;0;0;0
195.2Z;0;0;0;0;0;0;0;0
082.12Z;0;0;0;0;0;0;0;0
203.421Z;0;0;0;0;0;0;0;0
139.A5B;0;0;0;0;0;0;0;0
067.3AB1B;0;0;0;0;0;0;0;0
015.F20;0;0;0;0;0;0;0;0
002.CAC;0;0;0;0;0;0;0;0
141.A40;0;0;0;0;0;0;0;0
141.A6;0;0;0;0;0;0;0;0
141.AA1;0;0;0;0;0;0;0;0
141.B1;0;0;0;0;0;0;0;0
141.A3;0;0;0;0;0;0;0;0
141.B2;0;0;0;0;0;0;0;0
141.A5;0;0;0;0;0;0;0;0
141.A1;0;0;0;0;0;0;0;0
141.A2;0;0;0;0;0;0;0;0
141.AA20;0;0;0;0;0;0;0;0
047.2B4B;0;0;0;0;0;0;0;0
047.2B4A;0;0;0;0;0;0;0;0
112.BD6Z;0;0;0;0;0;0;0;0
163.2Z;0;0;0;0;0;0;0;0
035.C13;0;0;0;0;0;0;0;0
035.C23;0;0;0;0;0;0;0;0
161.F22;0;0;0;0;0;0;0;0
171.6Z;0;0;0;0;0;0;0;0
170.831Z;0;0;0;0;0;0;0;0
047.2BD4;0;0;0;0;0;0;0;0
047.2BD3;0;0;0;0;0;0;0;0
036.A23;0;0;0;0;0;0;0;0
002.CAE5;0;0;0;0;0;0;0;0
002.CAE6;0;0;0;0;0;0;0;0
016.N2;0;0;0;0;0;0;0;0
016.N1;0;0;0;0;0;0;0;0
164.3CA;0;0;0;0;0;0;0;0
051.1B6C;0;0;0;0;0;0;0;0
018.3E4;0;0;0;0;0;0;0;0
139.G2Z;0;0;0;0;0;0;0;0
072.2G7;0;0;0;0;0;0;0;0
072.2G8;0;0;0;0;0;0;0;0
019.DA41;0;0;0;0;0;0;0;0
019.DA31;0;0;0;0;0;0;0;0
085.5E2;0;0;0;0;0;0;0;0
015.CA0;0;0;0;0;0;0;0;0
073.AAB;0;0;0;0;0;0;0;0
086.6E4;0;0;0;0;0;0;0;0
086.6E3;0;0;0;0;0;0;0;0
052.3B;0;0;0;0;0;0;0;0
099.B2C0;0;0;0;0;0;0;0;0
224.A0;0;0;0;0;0;0;0;0
002.JHB;0;0;0;0;0;0;0;0
112.AB5;0;0;0;0;0;0;0;0
112.AB6;0;0;0;0;0;0;0;0
112.AB4;0;0;0;0;0;0;0;0
132.1C52;0;0;0;0;0;0;0;0
132.1C62;0;0;0;0;0;0;0;0
079.51Z;0;0;0;0;0;0;0;0
016.H31B;0;0;0;0;0;0;0;0
208.5Z;0;0;0;0;0;0;0;0
072.2D;0;0;0;0;0;0;0;0
002.DAC3;0;0;0;0;0;0;0;0
117.3C;0;0;0;0;0;0;0;0
031.22B;0;0;0;0;0;0;0;0
021.DC;0;0;0;0;0;0;0;0
021.EAZ;0;0;0;0;0;0;0;0
076.EZ;0;0;0;0;0;0;0;0
139.K6;0;0;0;0;0;0;0;0
139.K5;0;0;0;0;0;0;0;0
089.C42;0;0;0;0;0;0;0;0
160.41A0;0;0;0;0;0;0;0;0
236.A22;0;0;0;0;0;0;0;0
002.NCZ;0;0;0;0;0;0;0;0
185.612Z;0;0;0;0;0;0;0;0
042.61Z;0;0;0;0;0;0;0;0
041.AC3B;0;0;0;0;0;0;0;0
041.AC3C;0;0;0;0;0;0;0;0
041.AC3A4;0;0;0;0;0;0;0;0
207.41;0;0;0;0;0;0;0;0
082.2Z;0;0;0;0;0;0;0;0
022.EB2B;0;0;0;0;0;0;0;0
002.DHGAZ;0;0;0;0;0;0;0;0
016.EAE6;0;0;0;0;0;0;0;0
016.EAE5;0;0;0;0;0;0;0;0
139.BB2;0;0;0;0;0;0;0;0
021.FBC;0;0;0;0;0;0;0;0
070.2B;0;0;0;0;0;0;0;0
215.3Z;0;0;0;0;0;0;0;0
212.HGD;0;0;0;0;0;0;0;0
018.322Z;0;0;0;0;0;0;0;0
170.71Z;0;0;0;0;0;0;0;0
195.62;0;0;0;0;0;0;0;0
042.C1A4;0;0;0;0;0;0;0;0
042.C1A3;0;0;0;0;0;0;0;0
042.C1A2;0;0;0;0;0;0;0;0
100.31Z;0;0;0;0;0;0;0;0
069.8A2Z;0;0;0;0;0;0;0;0
